[ T-Track ]
    title = Fluence in organ and tissue regions
     mesh =  reg            # mesh type is region-wise
      reg = 1400 1401 1700 1701 1900 1901 2200 2201 2400 2401 2600 2900
            2901 3200 3201 3400 3401 3700 3701 3900 4100 { 4300 - 4323
            } 4500 4501 4700 4900 5100 5300 5500 5600 { 7600 - 7602 } {
            8000 - 8002 } { 8400 - 8402 } 9700 9900 { 7200 - 7203 }
            6200 6300 6400 6500 11100 11200 { 13700 - 13702 } { 11000 -
            11002 } 9500 13200 6100 { 12000 - 12002 } { 12100 - 12102 }
            { 12200 - 12202 } 100 200 { 300 - 307 } { 400 - 405 } 7000
            8700 8900 9200 10000 10100 10200 10300 { 10400 - 10403 } {
            10500 - 10503 } { 10600 - 10616 } 500 501 600 601 11300
            13900 { 7400 - 7403 } 12700 13100 6600 6601 { 6700 - 6702 }
            6800 6801 { 6900 - 6902 }
   volume                   # combined, lattice or level structure 
   non     reg      vol     # reg definition
   7.7500E-01   7.8500E-01   1.1863E-07  0.0701
   7.8500E-01   7.9500E-01   1.0114E-07  0.0757
   7.9500E-01   8.0500E-01   1.0219E-07  0.0739
   8.0500E-01   8.1500E-01   1.1903E-07  0.0694
   8.1500E-01   8.2500E-01   1.0400E-07  0.0750
   8.2500E-01   8.3500E-01   1.1450E-07  0.0719
   8.3500E-01   8.4500E-01   9.2712E-08  0.0766
   8.4500E-01   8.5500E-01   1.1987E-07  0.0710
   8.5500E-01   8.6500E-01   1.1884E-07  0.0704
   8.6500E-01   8.7500E-01   1.1150E-07  0.0719
   8.7500E-01   8.8500E-01   9.4571E-08  0.0767
   8.8500E-01   8.9500E-01   1.0997E-07  0.0711
   8.9500E-01   9.0500E-01   1.0289E-07  0.0745
   9.0500E-01   9.1500E-01   1.0382E-07  0.0748
   9.1500E-01   9.2500E-01   1.0078E-07  0.0736
   9.2500E-01   9.3500E-01   1.1304E-07  0.0708
   9.3500E-01   9.4500E-01   1.1529E-07  0.0721
   9.4500E-01   9.5500E-01   9.9708E-08  0.0750
   9.5500E-01   9.6500E-01   1.0235E-07  0.0743
   9.6500E-01   9.7500E-01   1.1506E-07  0.0716
   9.7500E-01   9.8500E-01   1.0191E-07  0.0740
   9.8500E-01   9.9500E-01   9.7367E-08  0.0785
   9.9500E-01   1.0050E+00   3.7670E-06  0.0127
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
   1.8750E+00   1.9250E+00   0.0000E+00  0.0000
   1.9250E+00   1.9750E+00   0.0000E+00  0.0000
   1.9750E+00   2.0250E+00   0.0000E+00  0.0000
   2.0250E+00   2.0750E+00   0.0000E+00  0.0000
   2.0750E+00   2.1250E+00   0.0000E+00  0.0000
   2.1250E+00   2.1750E+00   0.0000E+00  0.0000
   2.1750E+00   2.2250E+00   0.0000E+00  0.0000
   2.2250E+00   2.2750E+00   0.0000E+00  0.0000
   2.2750E+00   2.3250E+00   0.0000E+00  0.0000
   2.3250E+00   2.3750E+00   0.0000E+00  0.0000
   2.3750E+00   2.4250E+00   0.0000E+00  0.0000
   2.4250E+00   2.4750E+00   0.0000E+00  0.0000
   2.4750E+00   2.5250E+00   0.0000E+00  0.0000
   2.5250E+00   2.5750E+00   0.0000E+00  0.0000
   2.5750E+00   2.6250E+00   0.0000E+00  0.0000
   2.6250E+00   2.6750E+00   0.0000E+00  0.0000
   2.6750E+00   2.7250E+00   0.0000E+00  0.0000
   2.7250E+00   2.7750E+00   0.0000E+00  0.0000
   2.7750E+00   2.8250E+00   0.0000E+00  0.0000
   2.8250E+00   2.8750E+00   0.0000E+00  0.0000
   2.8750E+00   2.9250E+00   0.0000E+00  0.0000
   2.9250E+00   2.9750E+00   0.0000E+00  0.0000
   2.9750E+00   3.0250E+00   0.0000E+00  0.0000
   3.0250E+00   3.1500E+00   0.0000E+00  0.0000
   3.1500E+00   3.2500E+00   0.0000E+00  0.0000
   3.2500E+00   3.3500E+00   0.0000E+00  0.0000
   3.3500E+00   3.4500E+00   0.0000E+00  0.0000
   3.4500E+00   3.5500E+00   0.0000E+00  0.0000
   3.5500E+00   3.6500E+00   0.0000E+00  0.0000
   3.6500E+00   3.7500E+00   0.0000E+00  0.0000
   3.7500E+00   3.8500E+00   0.0000E+00  0.0000
   3.8500E+00   3.9500E+00   0.0000E+00  0.0000
   3.9500E+00   4.0500E+00   0.0000E+00  0.0000
   4.0500E+00   4.1500E+00   0.0000E+00  0.0000
   4.1500E+00   4.2500E+00   0.0000E+00  0.0000
   4.2500E+00   4.3500E+00   0.0000E+00  0.0000
   4.3500E+00   4.4500E+00   0.0000E+00  0.0000
   4.4500E+00   4.5500E+00   0.0000E+00  0.0000
   4.5500E+00   4.6500E+00   0.0000E+00  0.0000
   4.6500E+00   4.7500E+00   0.0000E+00  0.0000
   4.7500E+00   4.8500E+00   0.0000E+00  0.0000
   4.8500E+00   4.9500E+00   0.0000E+00  0.0000
   4.9500E+00   5.0500E+00   0.0000E+00  0.0000
   5.0500E+00   5.1500E+00   0.0000E+00  0.0000
   5.1500E+00   5.2500E+00   0.0000E+00  0.0000
   5.2500E+00   5.3500E+00   0.0000E+00  0.0000
   5.3500E+00   5.4500E+00   0.0000E+00  0.0000
   5.4500E+00   5.5500E+00   0.0000E+00  0.0000
   5.5500E+00   5.6500E+00   0.0000E+00  0.0000
   5.6500E+00   5.7500E+00   0.0000E+00  0.0000
   5.7500E+00   5.8500E+00   0.0000E+00  0.0000
   5.8500E+00   5.9500E+00   0.0000E+00  0.0000
   5.9500E+00   6.0500E+00   0.0000E+00  0.0000
   6.0500E+00   6.3000E+00   0.0000E+00  0.0000
   6.3000E+00   6.5000E+00   0.0000E+00  0.0000
   6.5000E+00   6.7000E+00   0.0000E+00  0.0000
   6.7000E+00   6.9000E+00   0.0000E+00  0.0000
   6.9000E+00   7.1000E+00   0.0000E+00  0.0000
   7.1000E+00   7.3000E+00   0.0000E+00  0.0000
   7.3000E+00   7.5000E+00   0.0000E+00  0.0000
   7.5000E+00   7.7000E+00   0.0000E+00  0.0000
   7.7000E+00   7.9000E+00   0.0000E+00  0.0000
   7.9000E+00   8.1000E+00   0.0000E+00  0.0000
   8.1000E+00   8.3000E+00   0.0000E+00  0.0000
   8.3000E+00   8.5000E+00   0.0000E+00  0.0000
   8.5000E+00   8.7000E+00   0.0000E+00  0.0000
   8.7000E+00   8.9000E+00   0.0000E+00  0.0000
   8.9000E+00   9.1000E+00   0.0000E+00  0.0000
   9.1000E+00   9.3000E+00   0.0000E+00  0.0000
   9.3000E+00   9.5000E+00   0.0000E+00  0.0000
   9.5000E+00   9.7000E+00   0.0000E+00  0.0000
   9.7000E+00   9.9000E+00   0.0000E+00  0.0000
   9.9000E+00   1.0250E+01   0.0000E+00  0.0000
   1.0250E+01   1.0750E+01   0.0000E+00  0.0000
   1.0750E+01   1.1250E+01   0.0000E+00  0.0000
   1.1250E+01   1.1750E+01   0.0000E+00  0.0000
   1.1750E+01   1.2250E+01   0.0000E+00  0.0000
   1.2250E+01   1.2750E+01   0.0000E+00  0.0000
   1.2750E+01   1.3250E+01   0.0000E+00  0.0000
   1.3250E+01   1.3750E+01   0.0000E+00  0.0000
   1.3750E+01   1.4250E+01   0.0000E+00  0.0000
   1.4250E+01   1.4750E+01   0.0000E+00  0.0000
   1.4750E+01   1.5250E+01   0.0000E+00  0.0000
   1.5250E+01   1.5750E+01   0.0000E+00  0.0000
   1.5750E+01   1.6250E+01   0.0000E+00  0.0000
   1.6250E+01   1.6750E+01   0.0000E+00  0.0000
   1.6750E+01   1.7250E+01   0.0000E+00  0.0000
   1.7250E+01   1.7750E+01   0.0000E+00  0.0000
   1.7750E+01   1.8250E+01   0.0000E+00  0.0000
   1.8250E+01   1.8750E+01   0.0000E+00  0.0000
   1.8750E+01   1.9250E+01   0.0000E+00  0.0000
   1.9250E+01   1.9750E+01   0.0000E+00  0.0000
   1.9750E+01   2.2500E+01   0.0000E+00  0.0000

#   sum over                 2.1307E-05

'no. = 83,  reg  =   6100'
msuc: {\huge Fluence in organ and tissue regions}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.33}
wt: s(0.7)
\vspace{-3}
   vol  &=&   1.2692E+03 [cm^3]
e:

#------------------------------------------------------------------------------
 newpage:
#   no. = 84   reg =  12000

x: Energy [MeV]
y: Flux [1/cm^2/source]              
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(photon  ),hh0l n  
#  e-lower      e-upper        photon    r.err 
   9.5000E-03   1.0500E-02   0.0000E+00  0.0000
   1.0500E-02   1.1500E-02   0.0000E+00  0.0000
   1.1500E-02   1.2500E-02   0.0000E+00  0.0000
   1.2500E-02   1.3500E-02   0.0000E+00  0.0000
   1.3500E-02   1.4500E-02   0.0000E+00  0.0000
   1.4500E-02   1.5500E-02   0.0000E+00  0.0000
   1.5500E-02   1.6500E-02   0.0000E+00  0.0000
   1.6500E-02   1.7500E-02   0.0000E+00  0.0000
   1.7500E-02   1.8500E-02   0.0000E+00  0.0000
   1.8500E-02   1.9500E-02   0.0000E+00  0.0000
   1.9500E-02   2.0500E-02   0.0000E+00  0.0000
   2.0500E-02   2.1500E-02   0.0000E+00  0.0000
   2.1500E-02   2.2500E-02   0.0000E+00  0.0000
   2.2500E-02   2.3500E-02   1.0208E-08  1.0000
   2.3500E-02   2.4500E-02   0.0000E+00  0.0000
   2.4500E-02   2.5500E-02   2.4005E-08  1.0000
   2.5500E-02   2.6500E-02   0.0000E+00  0.0000
   2.6500E-02   2.7500E-02   0.0000E+00  0.0000
   2.7500E-02   2.8500E-02   0.0000E+00  0.0000
   2.8500E-02   2.9500E-02   0.0000E+00  0.0000
   2.9500E-02   3.0500E-02   6.4940E-08  0.7071
   3.0500E-02   3.1500E-02   3.8438E-08  1.0000
   3.1500E-02   3.2500E-02   0.0000E+00  0.0000
   3.2500E-02   3.3500E-02   2.6233E-08  0.7477
   3.3500E-02   3.4500E-02   0.0000E+00  0.0000
   3.4500E-02   3.5500E-02   6.5114E-09  1.0000
   3.5500E-02   3.6500E-02   0.0000E+00  0.0000
   3.6500E-02   3.7500E-02   9.4831E-09  1.0000
   3.7500E-02   3.8500E-02   7.9723E-08  0.6119
   3.8500E-02   3.9500E-02   3.3559E-08  0.9363
   3.9500E-02   4.0500E-02   1.8620E-08  1.0000
   4.0500E-02   4.1500E-02   1.7115E-08  1.0000
   4.1500E-02   4.2500E-02   2.6408E-08  1.0000
   4.2500E-02   4.3500E-02   6.3528E-08  0.7157
   4.3500E-02   4.4500E-02   4.7798E-08  0.9633
   4.4500E-02   4.5500E-02   8.1867E-08  0.5545
   4.5500E-02   4.6500E-02   1.5402E-07  0.5015
   4.6500E-02   4.7500E-02   5.6010E-08  0.6363
   4.7500E-02   4.8500E-02   1.0609E-07  0.5834
   4.8500E-02   4.9500E-02   8.5019E-08  0.5251
   4.9500E-02   5.0500E-02   7.2833E-08  0.6736
   5.0500E-02   5.1500E-02   1.0995E-07  0.5363
   5.1500E-02   5.2500E-02   2.0039E-07  0.4641
   5.2500E-02   5.3500E-02   1.9939E-07  0.3858
   5.3500E-02   5.4500E-02   1.3227E-07  0.4826
   5.4500E-02   5.5500E-02   1.4625E-07  0.4377
   5.5500E-02   5.6500E-02   6.9416E-08  0.5843
   5.6500E-02   5.7500E-02   2.3272E-07  0.5062
   5.7500E-02   5.8500E-02   5.8010E-08  0.7485
   5.8500E-02   5.9500E-02   2.9466E-08  1.0000
   5.9500E-02   6.0500E-02   1.7009E-07  0.4428
   6.0500E-02   6.1500E-02   1.0520E-07  0.4586
   6.1500E-02   6.2500E-02   1.0817E-07  0.4959
   6.2500E-02   6.3500E-02   1.3361E-07  0.4942
   6.3500E-02   6.4500E-02   9.3927E-08  0.4347
   6.4500E-02   6.5500E-02   1.0054E-07  0.4861
   6.5500E-02   6.6500E-02   1.7713E-07  0.4418
   6.6500E-02   6.7500E-02   2.4457E-07  0.3624
   6.7500E-02   6.8500E-02   2.0494E-07  0.3371
   6.8500E-02   6.9500E-02   9.0907E-08  0.5304
   6.9500E-02   7.0500E-02   2.3083E-07  0.3572
   7.0500E-02   7.1500E-02   1.0550E-07  0.5108
   7.1500E-02   7.2500E-02   1.4972E-07  0.4658
   7.2500E-02   7.3500E-02   1.3722E-07  0.4458
   7.3500E-02   7.4500E-02   2.4663E-07  0.3676
   7.4500E-02   7.5500E-02   6.1016E-08  0.5437
   7.5500E-02   7.6500E-02   1.7939E-07  0.4146
   7.6500E-02   7.7500E-02   5.8032E-08  0.7072
   7.7500E-02   7.8500E-02   1.3354E-07  0.5032
   7.8500E-02   7.9500E-02   2.1623E-07  0.3593
   7.9500E-02   8.0500E-02   1.4427E-07  0.4608
   8.0500E-02   8.1500E-02   2.0991E-07  0.4275
   8.1500E-02   8.2500E-02   2.1512E-07  0.3768
   8.2500E-02   8.3500E-02   1.4774E-07  0.4483
   8.3500E-02   8.4500E-02   1.4644E-07  0.4791
   8.4500E-02   8.5500E-02   2.1633E-07  0.3786
   8.5500E-02   8.6500E-02   1.9581E-07  0.4138
   8.6500E-02   8.7500E-02   1.6730E-07  0.4273
   8.7500E-02   8.8500E-02   9.2004E-08  0.5805
   8.8500E-02   8.9500E-02   2.2851E-07  0.3933
   8.9500E-02   9.0500E-02   1.2223E-07  0.4773
   9.0500E-02   9.1500E-02   5.3635E-08  0.7390
   9.1500E-02   9.2500E-02   9.5423E-08  0.5336
   9.2500E-02   9.3500E-02   1.2346E-07  0.5430
   9.3500E-02   9.4500E-02   1.8867E-07  0.3999
   9.4500E-02   9.5500E-02   4.5621E-08  0.7458
   9.5500E-02   9.6500E-02   5.1294E-08  0.7116
   9.6500E-02   9.7500E-02   1.3946E-07  0.4799
   9.7500E-02   9.8500E-02   6.6140E-08  0.7081
   9.8500E-02   9.9500E-02   1.8147E-07  0.4353
   9.9500E-02   1.0050E-01   8.4248E-08  0.5068
   1.0050E-01   1.0150E-01   1.5317E-07  0.4729
   1.0150E-01   1.0250E-01   1.7987E-07  0.4680
   1.0250E-01   1.0350E-01   2.3110E-07  0.3411
   1.0350E-01   1.0450E-01   7.9489E-08  0.5168
   1.0450E-01   1.0550E-01   8.5352E-08  0.5851
   1.0550E-01   1.0650E-01   1.7292E-07  0.4426
   1.0650E-01   1.0750E-01   2.5295E-07  0.3206
   1.0750E-01   1.0850E-01   1.2229E-07  0.5266
   1.0850E-01   1.0950E-01   2.1078E-07  0.3971
   1.0950E-01   1.1050E-01   1.5748E-07  0.4394
   1.1050E-01   1.1150E-01   1.5068E-07  0.4377
   1.1150E-01   1.1250E-01   2.8207E-07  0.3986
   1.1250E-01   1.1350E-01   1.5224E-07  0.4413
   1.1350E-01   1.1450E-01   2.2537E-07  0.4606
   1.1450E-01   1.1550E-01   1.0209E-07  0.5328
   1.1550E-01   1.1650E-01   8.5230E-08  0.4919
   1.1650E-01   1.1750E-01   9.2059E-08  0.5618
   1.1750E-01   1.1850E-01   1.2142E-07  0.5275
   1.1850E-01   1.1950E-01   2.0249E-07  0.3641
   1.1950E-01   1.2050E-01   2.0045E-07  0.3855
   1.2050E-01   1.2150E-01   1.8719E-07  0.4341
   1.2150E-01   1.2250E-01   2.2806E-07  0.3602
   1.2250E-01   1.2350E-01   1.0693E-07  0.5396
   1.2350E-01   1.2450E-01   2.0008E-07  0.3980
   1.2450E-01   1.2550E-01   1.5711E-07  0.4785
   1.2550E-01   1.2650E-01   2.2349E-07  0.4193
   1.2650E-01   1.2750E-01   2.8513E-08  0.7135
   1.2750E-01   1.2850E-01   6.6571E-08  0.6896
   1.2850E-01   1.2950E-01   1.2598E-07  0.4632
   1.2950E-01   1.3050E-01   1.5341E-07  0.4922
   1.3050E-01   1.3150E-01   6.5535E-08  0.5862
   1.3150E-01   1.3250E-01   1.1410E-07  0.5291
   1.3250E-01   1.3350E-01   2.1004E-07  0.3599
   1.3350E-01   1.3450E-01   9.9260E-08  0.6184
   1.3450E-01   1.3550E-01   1.1580E-07  0.5842
   1.3550E-01   1.3650E-01   1.8872E-07  0.4012
   1.3650E-01   1.3750E-01   1.7468E-07  0.4021
   1.3750E-01   1.3850E-01   1.6061E-08  0.8197
   1.3850E-01   1.3950E-01   3.8190E-08  0.7609
   1.3950E-01   1.4050E-01   3.6330E-08  1.0000
   1.4050E-01   1.4150E-01   5.6198E-08  0.6877
   1.4150E-01   1.4250E-01   1.1672E-07  0.5905
   1.4250E-01   1.4350E-01   2.4374E-07  0.4030
   1.4350E-01   1.4450E-01   6.3059E-08  0.5596
   1.4450E-01   1.4550E-01   7.1707E-08  0.6360
   1.4550E-01   1.4650E-01   1.5808E-07  0.4478
   1.4650E-01   1.4750E-01   1.3269E-07  0.4354
   1.4750E-01   1.4850E-01   2.0662E-07  0.4305
   1.4850E-01   1.4950E-01   9.4538E-08  0.4718
   1.4950E-01   1.5050E-01   3.7025E-08  1.0000
   1.5050E-01   1.5150E-01   1.4533E-07  0.4617
   1.5150E-01   1.5250E-01   8.7996E-08  0.5670
   1.5250E-01   1.5350E-01   1.0240E-07  0.5088
   1.5350E-01   1.5450E-01   3.9488E-08  0.7946
   1.5450E-01   1.5550E-01   7.2669E-08  0.5716
   1.5550E-01   1.5650E-01   5.6295E-08  0.7142
   1.5650E-01   1.5750E-01   5.7441E-08  0.7264
   1.5750E-01   1.5850E-01   1.4700E-07  0.4687
   1.5850E-01   1.5950E-01   1.0746E-07  0.5242
   1.5950E-01   1.6050E-01   3.6659E-08  0.6255
   1.6050E-01   1.6150E-01   6.0596E-08  0.7117
   1.6150E-01   1.6250E-01   1.0386E-07  0.6590
   1.6250E-01   1.6350E-01   5.9688E-08  0.6449
   1.6350E-01   1.6450E-01   5.3145E-09  0.8928
   1.6450E-01   1.6550E-01   2.3274E-07  0.4130
   1.6550E-01   1.6650E-01   9.3074E-08  0.5951
   1.6650E-01   1.6750E-01   1.7112E-07  0.5501
   1.6750E-01   1.6850E-01   6.7862E-08  0.5959
   1.6850E-01   1.6950E-01   8.8616E-09  1.0000
   1.6950E-01   1.7050E-01   3.9459E-07  0.3209
   1.7050E-01   1.7150E-01   1.1425E-07  0.5172
   1.7150E-01   1.7250E-01   5.9461E-08  0.7702
   1.7250E-01   1.7350E-01   0.0000E+00  0.0000
   1.7350E-01   1.7450E-01   4.4415E-08  1.0000
   1.7450E-01   1.7550E-01   1.7354E-07  0.4001
   1.7550E-01   1.7650E-01   1.9537E-07  0.5253
   1.7650E-01   1.7750E-01   8.5299E-09  0.8871
   1.7750E-01   1.7850E-01   1.4209E-08  1.0000
   1.7850E-01   1.7950E-01   4.6389E-08  1.0000
   1.7950E-01   1.8050E-01   1.1458E-07  0.4786
   1.8050E-01   1.8150E-01   6.0264E-08  0.6986
   1.8150E-01   1.8250E-01   9.1105E-08  0.5339
   1.8250E-01   1.8350E-01   2.0637E-07  0.4038
   1.8350E-01   1.8450E-01   4.4214E-08  0.6137
   1.8450E-01   1.8550E-01   1.1239E-07  0.5064
   1.8550E-01   1.8650E-01   3.9133E-08  0.5656
   1.8650E-01   1.8750E-01   8.1447E-08  0.6597
   1.8750E-01   1.8850E-01   1.8639E-07  0.4073
   1.8850E-01   1.8950E-01   1.0979E-07  0.5270
   1.8950E-01   1.9050E-01   1.0059E-07  0.6455
   1.9050E-01   1.9150E-01   9.6898E-08  0.7454
   1.9150E-01   1.9250E-01   1.0003E-07  0.5509
   1.9250E-01   1.9350E-01   1.4507E-07  0.4398
   1.9350E-01   1.9450E-01   6.2601E-08  0.5822
   1.9450E-01   1.9550E-01   5.2277E-08  0.7477
   1.9550E-01   1.9650E-01   1.8828E-07  0.4509
   1.9650E-01   1.9750E-01   9.6735E-08  0.5601
   1.9750E-01   1.9850E-01   9.3759E-08  0.4676
   1.9850E-01   1.9950E-01   1.7993E-07  0.4271
   1.9950E-01   2.0050E-01   9.8799E-08  0.5941
   2.0050E-01   2.0750E-01   6.5834E-07  0.2177
   2.0750E-01   2.1250E-01   5.8497E-07  0.2393
   2.1250E-01   2.1750E-01   4.7051E-07  0.2593
   2.1750E-01   2.2250E-01   2.0576E-07  0.3436
   2.2250E-01   2.2750E-01   6.3671E-07  0.2360
   2.2750E-01   2.3250E-01   5.2870E-07  0.2502
   2.3250E-01   2.3750E-01   5.2036E-07  0.2462
   2.3750E-01   2.4250E-01   3.3059E-07  0.3030
   2.4250E-01   2.4750E-01   5.4663E-07  0.2453
   2.4750E-01   2.5250E-01   1.9888E-07  0.3460
   2.5250E-01   2.5750E-01   2.5692E-07  0.3617
   2.5750E-01   2.6250E-01   2.8253E-07  0.3414
   2.6250E-01   2.6750E-01   3.7098E-07  0.2944
   2.6750E-01   2.7250E-01   1.9790E-07  0.3741
   2.7250E-01   2.7750E-01   1.7660E-07  0.3842
   2.7750E-01   2.8250E-01   3.9245E-07  0.2879
   2.8250E-01   2.8750E-01   3.2558E-07  0.3310
   2.8750E-01   2.9250E-01   3.4148E-07  0.3002
   2.9250E-01   2.9750E-01   1.7614E-07  0.4298
   2.9750E-01   3.0250E-01   3.5378E-07  0.3010
   3.0250E-01   3.0750E-01   2.3372E-07  0.3684
   3.0750E-01   3.1250E-01   2.1236E-07  0.3586
   3.1250E-01   3.1750E-01   2.6903E-07  0.4060
   3.1750E-01   3.2250E-01   3.0166E-07  0.3254
   3.2250E-01   3.2750E-01   3.2130E-07  0.2945
   3.2750E-01   3.3250E-01   2.2031E-07  0.3628
   3.3250E-01   3.3750E-01   9.1290E-08  0.4901
   3.3750E-01   3.4250E-01   0.0000E+00  0.0000
   3.4250E-01   3.4750E-01   3.4389E-07  0.3239
   3.4750E-01   3.5250E-01   2.8502E-07  0.3212
   3.5250E-01   3.5750E-01   2.7848E-07  0.3574
   3.5750E-01   3.6250E-01   2.7772E-07  0.3494
   3.6250E-01   3.6750E-01   2.7629E-07  0.3700
   3.6750E-01   3.7250E-01   1.6281E-07  0.4130
   3.7250E-01   3.7750E-01   2.1641E-07  0.4087
   3.7750E-01   3.8250E-01   2.1137E-07  0.3892
   3.8250E-01   3.8750E-01   3.2246E-07  0.3230
   3.8750E-01   3.9250E-01   1.7038E-07  0.4739
   3.9250E-01   3.9750E-01   1.0349E-07  0.5484
   3.9750E-01   4.0250E-01   1.8565E-07  0.4173
   4.0250E-01   4.1500E-01   4.8062E-07  0.2458
   4.1500E-01   4.2500E-01   4.1858E-07  0.2756
   4.2500E-01   4.3500E-01   3.5385E-07  0.2642
   4.3500E-01   4.4500E-01   4.2635E-07  0.2558
   4.4500E-01   4.5500E-01   3.7893E-07  0.3051
   4.5500E-01   4.6500E-01   3.6608E-07  0.3020
   4.6500E-01   4.7500E-01   6.0033E-07  0.2390
   4.7500E-01   4.8500E-01   2.7359E-07  0.3246
   4.8500E-01   4.9500E-01   6.0486E-07  0.2209
   4.9500E-01   5.0500E-01   4.5003E-07  0.2646
   5.0500E-01   5.1500E-01   4.1569E-07  0.2605
   5.1500E-01   5.2500E-01   4.0847E-07  0.2762
   5.2500E-01   5.3500E-01   3.8778E-07  0.2956
   5.3500E-01   5.4500E-01   3.7589E-07  0.2914
   5.4500E-01   5.5500E-01   2.6823E-07  0.3077
   5.5500E-01   5.6500E-01   2.4286E-07  0.3636
   5.6500E-01   5.7500E-01   6.6066E-07  0.2220
   5.7500E-01   5.8500E-01   3.1916E-07  0.3169
   5.8500E-01   5.9500E-01   3.4010E-07  0.2940
   5.9500E-01   6.0500E-01   3.3903E-07  0.3002
   6.0500E-01   6.1500E-01   1.7447E-07  0.3939
   6.1500E-01   6.2500E-01   2.0140E-07  0.3775
   6.2500E-01   6.3500E-01   2.4087E-07  0.3403
   6.3500E-01   6.4500E-01   2.5437E-07  0.3370
   6.4500E-01   6.5500E-01   7.9573E-08  0.6047
   6.5500E-01   6.6500E-01   3.5165E-07  0.2867
   6.6500E-01   6.7500E-01   2.6827E-07  0.3007
   6.7500E-01   6.8500E-01   1.8601E-07  0.3673
   6.8500E-01   6.9500E-01   2.9954E-07  0.3128
   6.9500E-01   7.0500E-01   3.1603E-07  0.3063
   7.0500E-01   7.1500E-01   2.5346E-07  0.3299
   7.1500E-01   7.2500E-01   3.4638E-07  0.3022
   7.2500E-01   7.3500E-01   2.3688E-07  0.3518
   7.3500E-01   7.4500E-01   2.9091E-07  0.3182
   7.4500E-01   7.5500E-01   2.5317E-07  0.3393
   7.5500E-01   7.6500E-01   3.3702E-07  0.2884
   7.6500E-01   7.7500E-01   1.6125E-07  0.3678
   7.7500E-01   7.8500E-01   3.3853E-07  0.3126
   7.8500E-01   7.9500E-01   2.9049E-07  0.2940
   7.9500E-01   8.0500E-01   2.8523E-07  0.3124
   8.0500E-01   8.1500E-01   3.3381E-07  0.2987
   8.1500E-01   8.2500E-01   2.6203E-07  0.3312
   8.2500E-01   8.3500E-01   1.7218E-07  0.3823
   8.3500E-01   8.4500E-01   8.1040E-08  0.5098
   8.4500E-01   8.5500E-01   2.7424E-07  0.3169
   8.5500E-01   8.6500E-01   3.4116E-07  0.2579
   8.6500E-01   8.7500E-01   1.9421E-07  0.3736
   8.7500E-01   8.8500E-01   1.7012E-07  0.4099
   8.8500E-01   8.9500E-01   2.4427E-07  0.3332
   8.9500E-01   9.0500E-01   1.5078E-07  0.4267
   9.0500E-01   9.1500E-01   3.4315E-07  0.3029
   9.1500E-01   9.2500E-01   2.6964E-07  0.3244
   9.2500E-01   9.3500E-01   2.6063E-07  0.3190
   9.3500E-01   9.4500E-01   2.9398E-07  0.3049
   9.4500E-01   9.5500E-01   2.3990E-07  0.3459
   9.5500E-01   9.6500E-01   2.5764E-07  0.3213
   9.6500E-01   9.7500E-01   2.8299E-07  0.3203
   9.7500E-01   9.8500E-01   3.0006E-07  0.3036
   9.8500E-01   9.9500E-01   1.0773E-07  0.4798
   9.9500E-01   1.0050E+00   1.1936E-05  0.0489
   1.0050E+00   1.0750E+00   0.0000E+00  0.0000
   1.0750E+00   1.1250E+00   0.0000E+00  0.0000
   1.1250E+00   1.1750E+00   0.0000E+00  0.0000
   1.1750E+00   1.2250E+00   0.0000E+00  0.0000
   1.2250E+00   1.2750E+00   0.0000E+00  0.0000
   1.2750E+00   1.3250E+00   0.0000E+00  0.0000
   1.3250E+00   1.3750E+00   0.0000E+00  0.0000
   1.3750E+00   1.4250E+00   0.0000E+00  0.0000
   1.4250E+00   1.4750E+00   0.0000E+00  0.0000
   1.4750E+00   1.5250E+00   0.0000E+00  0.0000
   1.5250E+00   1.5750E+00   0.0000E+00  0.0000
   1.5750E+00   1.6250E+00   0.0000E+00  0.0000
   1.6250E+00   1.6750E+00   0.0000E+00  0.0000
   1.6750E+00   1.7250E+00   0.0000E+00  0.0000
   1.7250E+00   1.7750E+00   0.0000E+00  0.0000
   1.7750E+00   1.8250E+00   0.0000E+00  0.0000
   1.8250E+00   1.8750E+00   0.0000E+00  0.0000
